source,target,y,split
CHEMBL.COMPOUND:CHEMBL1715,MONDO:0000424,0,test
CHEMBL.COMPOUND:CHEMBL1073,MONDO:0000424,0,val
CHEMBL.COMPOUND:CHEMBL1703,MONDO:0000424,0,test
CHEMBL.COMPOUND:CHEMBL1169,MONDO:0000424,0,train
CHEMBL.COMPOUND:CHEMBL843,MONDO:0000424,0,train
CHEMBL.COMPOUND:CHEMBL364797,MONDO:0000424,0,train
CHEMBL.COMPOUND:CHEMBL2107797,MONDO:0001625,0,train
CHEMBL.COMPOUND:CHEMBL2355051,MONDO:0001625,0,test
CHEMBL.COMPOUND:CHEMBL6,MONDO:0005401,0,train
CHEMBL.COMPOUND:CHEMBL1201486,MONDO:0005009,0,val
CHEMBL.COMPOUND:CHEMBL1201082,MONDO:0005009,0,train
CHEMBL.COMPOUND:CHEMBL3138310,MONDO:0005009,0,train
CHEMBL.COMPOUND:CHEMBL691,MONDO:0005009,0,train
CHEMBL.COMPOUND:CHEMBL52440,MONDO:0005009,0,train
CHEMBL.COMPOUND:CHEMBL941,MONDO:0005009,0,train
CHEMBL.COMPOUND:CHEMBL1421,MONDO:0005009,0,test
CHEMBL.COMPOUND:CHEMBL1445,MONDO:0005009,0,train
CHEMBL.COMPOUND:CHEMBL1201002,MONDO:0005009,0,train
CHEMBL.COMPOUND:CHEMBL24828,MONDO:0005009,0,val
CHEMBL.COMPOUND:CHEMBL411,MONDO:0005009,0,train
CHEMBL.COMPOUND:CHEMBL1417019,MONDO:0005009,0,train
CHEMBL.COMPOUND:CHEMBL1567,MONDO:0005009,0,train
CHEMBL.COMPOUND:CHEMBL1697792,MONDO:0005009,0,train
CHEMBL.COMPOUND:CHEMBL715,MONDO:0005009,0,train
CHEMBL.COMPOUND:CHEMBL14,MONDO:0005009,0,train
CHEMBL.COMPOUND:CHEMBL1200436,MONDO:0005009,0,train
CHEMBL.COMPOUND:CHEMBL1395,MONDO:0005009,0,train
CHEMBL.COMPOUND:CHEMBL871,MONDO:0005009,0,train
CHEMBL.COMPOUND:CHEMBL2361370,MONDO:0005009,0,train
CHEMBL.COMPOUND:CHEMBL1712,MONDO:0005009,0,train
CHEMBL.COMPOUND:CHEMBL6,MONDO:0005009,0,train
CHEMBL.COMPOUND:CHEMBL500,MONDO:0005009,0,train
CHEMBL.COMPOUND:CHEMBL1237132,MONDO:0005009,0,train
CHEMBL.COMPOUND:CHEMBL1201179,MONDO:0005009,0,train
CHEMBL.COMPOUND:CHEMBL2135534,MONDO:0005009,0,val
CHEMBL.COMPOUND:CHEMBL193,MONDO:0005009,0,train
CHEMBL.COMPOUND:CHEMBL105,MONDO:0005009,0,train
CHEMBL.COMPOUND:CHEMBL4,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL2062266,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL404422,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL16,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL34259,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL2096660,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1201535,MONDO:0002049,0,val
CHEMBL.COMPOUND:CHEMBL508191,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1201486,MONDO:0002049,0,test
CHEMBL.COMPOUND:CHEMBL1539,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL514,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1201748,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL55,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL481,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1200339,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL513,MONDO:0002049,0,val
CHEMBL.COMPOUND:CHEMBL1200891,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1024,MONDO:0002049,0,test
CHEMBL.COMPOUND:CHEMBL1515,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL18442,MONDO:0002049,0,val
CHEMBL.COMPOUND:CHEMBL1457,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1201001,MONDO:0002049,0,val
CHEMBL.COMPOUND:CHEMBL255863,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1201536,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1200485,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1337,MONDO:0002049,0,test
CHEMBL.COMPOUND:CHEMBL2359966,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1200469,MONDO:0002049,0,val
CHEMBL.COMPOUND:CHEMBL1187846,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL629,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL810,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1603,MONDO:0002049,0,val
CHEMBL.COMPOUND:CHEMBL1382627,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1200410,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL443,MONDO:0002049,0,test
CHEMBL.COMPOUND:CHEMBL40,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL457,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1314,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL2105613,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1200736,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL695,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1201483,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1098319,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL3545252,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1463,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL52440,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1712246,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL727,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL2360079,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL33,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1574179,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1141,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL941,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL2448612,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL113,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1421,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL4079877,MONDO:0002049,0,test
CHEMBL.COMPOUND:CHEMBL267894,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL454,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1518,MONDO:0002049,0,test
CHEMBL.COMPOUND:CHEMBL9,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1201112,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1200952,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1618018,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL422,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL27577,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL829,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1201790,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL897,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1619,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL932,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1425,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1455,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1201463,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1201023,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL2008544,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1998981,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1653,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL521,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL570,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL550348,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1722,MONDO:0002049,0,test
CHEMBL.COMPOUND:CHEMBL320876,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1200728,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1201027,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1607,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1113,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1417019,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1567,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL352705,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1554,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL671,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL107,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL397705,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL3186112,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1072,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1201734,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL734,MONDO:0002049,0,test
CHEMBL.COMPOUND:CHEMBL186720,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL444633,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL917,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL979,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1200981,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL502384,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL4175954,MONDO:0002049,0,test
CHEMBL.COMPOUND:CHEMBL904,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1200347,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL92161,MONDO:0002049,0,test
CHEMBL.COMPOUND:CHEMBL1530,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL182,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1201258,MONDO:0002049,0,test
CHEMBL.COMPOUND:CHEMBL1750,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL12856,MONDO:0002049,0,test
CHEMBL.COMPOUND:CHEMBL2106589,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1697766,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1200890,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1201746,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1200863,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL2106119,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL515,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1200948,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1717,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1200841,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1144,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1430,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1692,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1448187,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1655,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL503,MONDO:0002049,0,val
CHEMBL.COMPOUND:CHEMBL1200479,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL93047,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1200729,MONDO:0002049,0,test
CHEMBL.COMPOUND:CHEMBL973,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1370561,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1314751,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1201225,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL957,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL108,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL567,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1201210,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1094982,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1397202,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL2111164,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1580,MONDO:0002049,0,val
CHEMBL.COMPOUND:CHEMBL1174,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1064,MONDO:0002049,0,val
CHEMBL.COMPOUND:CHEMBL36,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL140000,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL449,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL467,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL16073,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL689,MONDO:0002049,0,val
CHEMBL.COMPOUND:CHEMBL856,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1059,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL6,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1079742,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL820,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL3561391,MONDO:0002049,0,val
CHEMBL.COMPOUND:CHEMBL888,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL980,MONDO:0002049,0,test
CHEMBL.COMPOUND:CHEMBL1201752,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1201022,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1201117,MONDO:0002049,0,val
CHEMBL.COMPOUND:CHEMBL1200406,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL848,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL2106755,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1201659,MONDO:0002049,0,test
CHEMBL.COMPOUND:CHEMBL605,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL71,MONDO:0002049,0,val
CHEMBL.COMPOUND:CHEMBL1201314,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1764,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1712842,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL221190,MONDO:0002049,0,test
CHEMBL.COMPOUND:CHEMBL1233,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1773,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1234973,MONDO:0002049,0,val
CHEMBL.COMPOUND:CHEMBL741,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL22,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1261,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL83,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL1683544,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL105,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL45029,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL672,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL278172,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL971,MONDO:0002049,0,train
CHEMBL.COMPOUND:CHEMBL168815,MONDO:0004789,0,train
CHEMBL.COMPOUND:CHEMBL1747,MONDO:0011693,0,train
CHEMBL.COMPOUND:CHEMBL632,MONDO:0011693,0,val
CHEMBL.COMPOUND:CHEMBL1237057,MONDO:0011693,0,train
CHEMBL.COMPOUND:CHEMBL1187846,MONDO:0011693,0,train
CHEMBL.COMPOUND:CHEMBL629,MONDO:0011693,0,train
CHEMBL.COMPOUND:CHEMBL452,MONDO:0011693,0,train
CHEMBL.COMPOUND:CHEMBL79,MONDO:0011693,0,train
CHEMBL.COMPOUND:CHEMBL1723241,MONDO:0011693,0,train
CHEMBL.COMPOUND:CHEMBL1200703,MONDO:0011693,0,train
CHEMBL.COMPOUND:CHEMBL1201483,MONDO:0011693,0,train
CHEMBL.COMPOUND:CHEMBL1697788,MONDO:0011693,0,train
CHEMBL.COMPOUND:CHEMBL1200748,MONDO:0011693,0,test
CHEMBL.COMPOUND:CHEMBL1092,MONDO:0011693,0,train
CHEMBL.COMPOUND:CHEMBL1201156,MONDO:0011693,0,train
CHEMBL.COMPOUND:CHEMBL661,MONDO:0011693,0,val
CHEMBL.COMPOUND:CHEMBL2110662,MONDO:0011693,0,train
CHEMBL.COMPOUND:CHEMBL134350,MONDO:0011693,0,train
CHEMBL.COMPOUND:CHEMBL3186993,MONDO:0011693,0,train
CHEMBL.COMPOUND:CHEMBL12,MONDO:0011693,0,train
CHEMBL.COMPOUND:CHEMBL3186112,MONDO:0011693,0,train
CHEMBL.COMPOUND:CHEMBL194126,MONDO:0011693,0,train
CHEMBL.COMPOUND:CHEMBL1206,MONDO:0011693,0,train
CHEMBL.COMPOUND:CHEMBL580,MONDO:0011693,0,train
CHEMBL.COMPOUND:CHEMBL1504,MONDO:0011693,0,train
CHEMBL.COMPOUND:CHEMBL1088938,MONDO:0011693,0,test
CHEMBL.COMPOUND:CHEMBL1200705,MONDO:0011693,0,train
CHEMBL.COMPOUND:CHEMBL2106961,MONDO:0011693,0,val
CHEMBL.COMPOUND:CHEMBL1026,MONDO:0011693,0,train
CHEMBL.COMPOUND:CHEMBL92161,MONDO:0011693,0,train
CHEMBL.COMPOUND:CHEMBL1451,MONDO:0011693,0,train
CHEMBL.COMPOUND:CHEMBL4299247,MONDO:0011693,0,train
CHEMBL.COMPOUND:CHEMBL1201171,MONDO:0011693,0,train
CHEMBL.COMPOUND:CHEMBL1152,MONDO:0011693,0,train
CHEMBL.COMPOUND:CHEMBL1201109,MONDO:0011693,0,val
CHEMBL.COMPOUND:CHEMBL389621,MONDO:0011693,0,train
CHEMBL.COMPOUND:CHEMBL1370561,MONDO:0011693,0,train
CHEMBL.COMPOUND:CHEMBL3039448,MONDO:0011693,0,test
CHEMBL.COMPOUND:CHEMBL567,MONDO:0011693,0,train
CHEMBL.COMPOUND:CHEMBL953,MONDO:0011693,0,train
CHEMBL.COMPOUND:CHEMBL2111164,MONDO:0011693,0,train
CHEMBL.COMPOUND:CHEMBL110054,MONDO:0011693,0,train
CHEMBL.COMPOUND:CHEMBL1200383,MONDO:0011693,0,train
CHEMBL.COMPOUND:CHEMBL1201035,MONDO:0011693,0,train
CHEMBL.COMPOUND:CHEMBL650,MONDO:0011693,0,train
CHEMBL.COMPOUND:CHEMBL635,MONDO:0011693,0,train
CHEMBL.COMPOUND:CHEMBL101740,MONDO:0011693,0,train
CHEMBL.COMPOUND:CHEMBL351042,MONDO:0011693,0,train
CHEMBL.COMPOUND:CHEMBL669,MONDO:0011693,0,test
CHEMBL.COMPOUND:CHEMBL1200604,MONDO:0011693,0,train
CHEMBL.COMPOUND:CHEMBL547,MONDO:0010432,0,train
CHEMBL.COMPOUND:CHEMBL3833377,MONDO:0005109,0,train
CHEMBL.COMPOUND:CHEMBL3184533,MONDO:0005109,0,train
CHEMBL.COMPOUND:CHEMBL1200955,MONDO:0002531,0,train
CHEMBL.COMPOUND:CHEMBL413,MONDO:0002531,0,train
CHEMBL.COMPOUND:CHEMBL14060,MONDO:0002531,0,train
CHEMBL.COMPOUND:CHEMBL1200337,MONDO:0004974,0,train
CHEMBL.COMPOUND:CHEMBL887,MONDO:0004974,0,test
CHEMBL.COMPOUND:CHEMBL1201536,MONDO:0004974,0,train
CHEMBL.COMPOUND:CHEMBL459,MONDO:0004974,0,train
CHEMBL.COMPOUND:CHEMBL1201159,MONDO:0004974,0,train
CHEMBL.COMPOUND:CHEMBL1472989,MONDO:0004974,0,train
CHEMBL.COMPOUND:CHEMBL423,MONDO:0004974,0,train
CHEMBL.COMPOUND:CHEMBL1200895,MONDO:0004974,0,train
CHEMBL.COMPOUND:CHEMBL86,MONDO:0004974,0,train
CHEMBL.COMPOUND:CHEMBL3182402,MONDO:0004974,0,train
CHEMBL.COMPOUND:CHEMBL3989519,MONDO:0004974,0,train
CHEMBL.COMPOUND:CHEMBL352705,MONDO:0004974,0,train
CHEMBL.COMPOUND:CHEMBL1108,MONDO:0004974,0,train
CHEMBL.COMPOUND:CHEMBL1200710,MONDO:0004974,0,train
CHEMBL.COMPOUND:CHEMBL641,MONDO:0004974,0,train
CHEMBL.COMPOUND:CHEMBL1201212,MONDO:0004974,0,train
CHEMBL.COMPOUND:CHEMBL1314409,MONDO:0004974,0,train
CHEMBL.COMPOUND:CHEMBL435,MONDO:0004974,0,test
CHEMBL.COMPOUND:CHEMBL1201168,MONDO:0004974,0,test
CHEMBL.COMPOUND:CHEMBL2111164,MONDO:0004974,0,train
CHEMBL.COMPOUND:CHEMBL126,MONDO:0004974,0,test
CHEMBL.COMPOUND:CHEMBL802,MONDO:0004974,0,test
CHEMBL.COMPOUND:CHEMBL1179,MONDO:0004974,0,train
CHEMBL.COMPOUND:CHEMBL1200813,MONDO:0004974,0,train
CHEMBL.COMPOUND:CHEMBL842,MONDO:0004974,0,train
CHEMBL.COMPOUND:CHEMBL2062266,MONDO:0001244,0,train
CHEMBL.COMPOUND:CHEMBL1200764,MONDO:0001244,0,train
CHEMBL.COMPOUND:CHEMBL1201535,MONDO:0001244,0,train
CHEMBL.COMPOUND:CHEMBL1200339,MONDO:0001244,0,train
CHEMBL.COMPOUND:CHEMBL1457,MONDO:0001244,0,val
CHEMBL.COMPOUND:CHEMBL40,MONDO:0001244,0,test
CHEMBL.COMPOUND:CHEMBL79,MONDO:0001244,0,train
CHEMBL.COMPOUND:CHEMBL2252949,MONDO:0001244,0,train
CHEMBL.COMPOUND:CHEMBL113,MONDO:0001244,0,train
CHEMBL.COMPOUND:CHEMBL454,MONDO:0001244,0,val
CHEMBL.COMPOUND:CHEMBL27577,MONDO:0001244,0,val
CHEMBL.COMPOUND:CHEMBL1200879,MONDO:0001244,0,train
CHEMBL.COMPOUND:CHEMBL294199,MONDO:0001244,0,train
CHEMBL.COMPOUND:CHEMBL1201790,MONDO:0001244,0,test
CHEMBL.COMPOUND:CHEMBL932,MONDO:0001244,0,train
CHEMBL.COMPOUND:CHEMBL1201463,MONDO:0001244,0,train
CHEMBL.COMPOUND:CHEMBL1201023,MONDO:0001244,0,train
CHEMBL.COMPOUND:CHEMBL1653,MONDO:0001244,0,train
CHEMBL.COMPOUND:CHEMBL1201098,MONDO:0001244,0,train
CHEMBL.COMPOUND:CHEMBL108545,MONDO:0001244,0,train
CHEMBL.COMPOUND:CHEMBL397705,MONDO:0001244,0,train
CHEMBL.COMPOUND:CHEMBL154111,MONDO:0001244,0,train
CHEMBL.COMPOUND:CHEMBL186720,MONDO:0001244,0,train
CHEMBL.COMPOUND:CHEMBL979,MONDO:0001244,0,train
CHEMBL.COMPOUND:CHEMBL541,MONDO:0001244,0,train
CHEMBL.COMPOUND:CHEMBL1697715,MONDO:0001244,0,test
CHEMBL.COMPOUND:CHEMBL1200890,MONDO:0001244,0,train
CHEMBL.COMPOUND:CHEMBL2106119,MONDO:0001244,0,train
CHEMBL.COMPOUND:CHEMBL1144,MONDO:0001244,0,train
CHEMBL.COMPOUND:CHEMBL1060,MONDO:0001244,0,train
CHEMBL.COMPOUND:CHEMBL1397202,MONDO:0001244,0,train
CHEMBL.COMPOUND:CHEMBL2111164,MONDO:0001244,0,train
CHEMBL.COMPOUND:CHEMBL16073,MONDO:0001244,0,train
CHEMBL.COMPOUND:CHEMBL191083,MONDO:0001244,0,test
CHEMBL.COMPOUND:CHEMBL1201117,MONDO:0001244,0,train
CHEMBL.COMPOUND:CHEMBL2106755,MONDO:0001244,0,test
CHEMBL.COMPOUND:CHEMBL470670,MONDO:0001244,0,train
CHEMBL.COMPOUND:CHEMBL1466,MONDO:0001244,0,train
CHEMBL.COMPOUND:CHEMBL1201659,MONDO:0001244,0,train
CHEMBL.COMPOUND:CHEMBL1233,MONDO:0001244,0,train
CHEMBL.COMPOUND:CHEMBL1234973,MONDO:0001244,0,train
CHEMBL.COMPOUND:CHEMBL3833312,MONDO:0001244,0,test
CHEMBL.COMPOUND:CHEMBL1261,MONDO:0001244,0,train
CHEMBL.COMPOUND:CHEMBL278172,MONDO:0001244,0,train
CHEMBL.COMPOUND:CHEMBL513,MONDO:0004796,0,val
CHEMBL.COMPOUND:CHEMBL1643,MONDO:0016264,0,train
CHEMBL.COMPOUND:CHEMBL1481,MONDO:0001187,0,train
CHEMBL.COMPOUND:CHEMBL1703,MONDO:0001187,0,train
CHEMBL.COMPOUND:CHEMBL1165,MONDO:0004978,0,train
CHEMBL.COMPOUND:CHEMBL1729579,MONDO:0004978,0,train
CHEMBL.COMPOUND:CHEMBL2106480,MONDO:0004978,0,train
CHEMBL.COMPOUND:CHEMBL428768,MONDO:0004978,0,train
CHEMBL.COMPOUND:CHEMBL1095292,MONDO:0004978,0,train
CHEMBL.COMPOUND:CHEMBL1560,MONDO:0004978,0,train
CHEMBL.COMPOUND:CHEMBL2079671,MONDO:0004978,0,train
CHEMBL.COMPOUND:CHEMBL779,MONDO:0004978,0,train
CHEMBL.COMPOUND:CHEMBL1280,MONDO:0004978,0,train
CHEMBL.COMPOUND:CHEMBL1697,MONDO:0004978,0,train
CHEMBL.COMPOUND:CHEMBL182,MONDO:0004978,0,train
CHEMBL.COMPOUND:CHEMBL12856,MONDO:0004978,0,train
CHEMBL.COMPOUND:CHEMBL435,MONDO:0004978,0,train
CHEMBL.COMPOUND:CHEMBL3039598,MONDO:0004978,0,val
CHEMBL.COMPOUND:CHEMBL1200418,MONDO:0004978,0,test
CHEMBL.COMPOUND:CHEMBL603764,MONDO:0004978,0,train
CHEMBL.COMPOUND:CHEMBL3989695,MONDO:0004978,0,train
CHEMBL.COMPOUND:CHEMBL1737,MONDO:0004978,0,train
CHEMBL.COMPOUND:CHEMBL842,MONDO:0004978,0,train
CHEMBL.COMPOUND:CHEMBL1182,MONDO:0000351,0,train
CHEMBL.COMPOUND:CHEMBL2107797,MONDO:0007886,0,train
CHEMBL.COMPOUND:CHEMBL67934,MONDO:0007886,0,val
CHEMBL.COMPOUND:CHEMBL1533,MONDO:0007886,0,val
CHEMBL.COMPOUND:CHEMBL691,MONDO:0007886,0,train
CHEMBL.COMPOUND:CHEMBL1201165,MONDO:0007886,0,train
CHEMBL.COMPOUND:CHEMBL1200761,MONDO:0007886,0,train
CHEMBL.COMPOUND:CHEMBL103,MONDO:0007886,0,test
CHEMBL.COMPOUND:CHEMBL1200703,MONDO:0007886,0,val
CHEMBL.COMPOUND:CHEMBL1445,MONDO:0007886,0,train
CHEMBL.COMPOUND:CHEMBL548,MONDO:0007886,0,val
CHEMBL.COMPOUND:CHEMBL815,MONDO:0007886,0,train
CHEMBL.COMPOUND:CHEMBL411,MONDO:0007886,0,train
CHEMBL.COMPOUND:CHEMBL2106240,MONDO:0007886,0,train
CHEMBL.COMPOUND:CHEMBL1231574,MONDO:0007886,0,train
CHEMBL.COMPOUND:CHEMBL1697792,MONDO:0007886,0,val
